SMILES,Name,IC50
C1CC12[C@@](C#N)(C2)c(cc3)cc(c34)n(nc4)-c(ncn5)cc5N(C6)C[C@H](F)[C@@H]6C(C)(C)O,1104621,0.6
CC(C)(O)[C@H]1[C@@H](C1)C(=O)Nc(c2)ncc(c23)cc(Cl)c(c3)N(CC4)CCN4[C@@]5(C)[C@@H](O)COC5,1159257,4.79
CC(C)(O)[C@H]1CC[C@@H](CC1)COc2ccnc(n2)Nc3ccc(cc3)N4CCOCC4,1257929,125
CC(C)(O)[C@H]1CC[C@@H](CC1)COc(c2F)nc(nc2)Nc3ccc(cc3)N4C(CCC45)COC5,1258047,125
CC(C)(O)[C@H]1CC[C@@H](CC1)COc(c2Cl)nc(nc2)Nc3ccc(cc3)N4CCOCC4,1257930,50
CC(C)(O)[C@H]1CC[C@@H](CC1)COc(c2F)nc(nc2)Nc3ccc(cc3)N4CCOCC4,1257937,125
C1CC12[C@@](C#N)(C2)c(cc3)cc(c34)n(nc4)-c(ncn5)cc5N(C6)C[C@@H](F)[C@H]6C(C)(C)O,1104620,1.2
CC(C)(O)[C@@H]1[C@H](C1)C(=O)Nc(c2)ncc(c23)cc(Cl)c(c3)N(CC4)CCN4[C@@]5(C)[C@@H](O)COC5,1159258,0.14
CC(C)(O)[C@@H]1[C@@H](C1)C(=O)Nc(c2)ncc(c23)cc(Cl)c(c3)C4CCN(CC4)[C@@]5(C)[C@@H](O)COC5,51567669,0.08
C1CC12[C@@](C#N)(C2)c(cc3)cc(c34)n(nc4)-c(ncn5)cc5N(C6)C(C7)C[C@@]67C(C)(C)O,51515170,0.3
CC(C)(O)c1cc(ncc1)N2CCN(CC2)c(ncn3)cc3-c4n[nH]c(c45)ccc(c5)OC6(C)CC6,448606,1.5
NC(=O)C(C)(C)Sc(cc1)nn(c12)c(nn2)-c3cccs3,51059062,2420
CC(C)=Cc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCN(CC4)S(=O)(=O)C,417973,28.8
CC(C)=Cc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCOCC4,417977,16.4
N#Cc1c(C)c(C)c(nc1)C(=O)Nc(c2)ccc(c23)[nH]nc3C=C(C)C,1200974,100
CC(C)C(C(=O)N)Sc(cc1)nn(c12)c(nn2)-c3cccs3,51059063,1294
CC(C)C(C1)CC1C(=O)Nc(c2)ncc(c23)cc(Cl)c(c3)N(CC4)CCN4C5(C)C(O)COC5,1159234,2.63
c12c3c4cnn(c4)C(C(C)C)COC(=O)NCCCOc(c2)ccc1[nH]n3,1348456,55
CC(C)CC1COCCN1c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC5(C)CC5,448565,6.6
c1cccc(c12)OCC(C2)C(=O)NCC(=O)N(CC(C)C)CC(=O)NCCCCCCNC(=O)c3ccc(cc3)-c4n[nH]c(c45)cccc5,51488683,12
[nH]1nc2CCCN(CC(C)C)c3nccc1c23,1000418,450
CC(C)Cc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCOCC4,418009,56
c1cccc(c1c2c34)c(=O)n(CC(C)C)c4nccc3[nH]n2,1000421,67
CC(C)Cn(n1)cc(c1C(F)F)NC(=O)c2csc(n2)-c3cn[nH]c3,1418385,25.7
CC(C)Cn(c1)ncc1NC(=O)c2csc(n2)-c3cn[nH]c3,1418403,34.7
CC(C)Cn(c1)ncc1-c2n[nH]c(c23)ccnc3NC4CCOCC4,51241483,410
CC(C)Cn(c1)ncc1-c2n[nH]c(c23)ccnc3OC4CCOCC4,51241498,15
CC(C)Cn1nccc1[C@H](C2)[C@@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@@]6(C)[C@@H](O)COC6,1159271,43
CC(C)Cn1nccc1[C@@H](C2)[C@H]2C(=O)Nc(c3)ncc(c34)cc(Cl)c(c4)N(CC5)CCN5[C@@]6(C)[C@@H](O)COC6,1159272,2.24
CC(C)N(CC1)CCC1N(Cc2n(C(C)C)nc3)c4nccc([nH]n5)c4c5c23,1000461,62
CC(C)N(CC1)CCC1N(Cc2n(C)nc3)c4nccc([nH]n5)c4c5c23,1000455,23
CC(C)N(CC1)CCC1N(Cc2nn(C)c3)c4nccc([nH]n5)c4c5c23,1000453,39
CC(C)n(c1)nc2CN(C3CCN(C(C)C)CC3)c4nccc([nH]n5)c4c5c12,1000463,31
CC(C)N(CC1)CCC1Nc(n2)cncc2-c(c3)cnc(c34)[nH]nc4C,475805,500
CC(C)N(CC1)CCC1n(c2nccc3[nH]n4)c(=O)c(c5c4c23)cccc5,1000435,58
c12c3c4cc(cnc4)COC(=O)N(C(C)C)CCCOc(c2)ccc1[nH]n3,1348350,55
[nH]1nc2CCCN(C(C)C)c3nccc1c23,1000416,230
CC(C)N1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC5(C)CC5,448534,1.6
CC(C)N1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cccs5,418000,61.5
CC(C)N1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5ccn[nH]5,418004,2.34
CC(C)N1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5ccoc5,418001,9.03
CC(C)N1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cn[nH]c5,418003,0.96
CC(C)N1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)-c5cnn(C)c5,417649,0.73
CC(C)N1CCN(CC1)c(c2)cc(cc2c3c45)COC(=O)NCCCOc(c5)ccc4[nH]n3,1348357,10
CC(C)N1CCN(CC1=O)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC5(C)CC5,448479,1.5
CC(C)N1CCN(C[C@@H]1C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC5(C)CC5,448594,1.5
CC(C)N1CCN(C[C@H]1C)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC5(C)CC5,448603,0.8
CC(C)NC(=O)CN1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC(C)C,417811,5.1
C1[C@H](F)[C@@H]1C(=O)Nc(n2)cn(c23)cc(cc3)-c(cccc4F)c4CNC(C)C,1080968,1000
CC(C)Nc1c(C)nnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)C,537885,21600
CC(C)Nc1c(Cl)nnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)C,537872,1600
CC(C)Nc1c(I)nnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)C,537868,950
CC(C)Nc1c(C#N)cnc(c12)cc(cc2)-c3ccc(s3)Cl,51058817,109
CC(C)Nc1c(C#N)cnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)N(C)C,51058819,37
CC(C)Nc1c(C#N)cnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)N4CCCC4,51058820,12
CC(C)Nc1c(C#N)cnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)N4CCOCC4,51058822,14
Cn(c1)ncc1-c(c2NC(C)C)cnc(c23)cc(cc3)-c4ccc(cc4)S(=O)(=O)C,51058825,2020
s1ccnc1-c(c2NC(C)C)cnc(c23)cc(cc3)-c4ccc(cc4)S(=O)(=O)C,51058803,1747
CC(C)Nc1c(C#N)cnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)C,51058826,31
CC(C)Nc1c(C(=O)C)cnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)C,51058805,66
CC(C)Nc1c(C(=O)N)cnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)C,51051036,35
N1CCN=C1c(c2NC(C)C)cnc(c23)cc(cc3)-c4ccc(cc4)S(=O)(=O)C,51058802,91856
CC(C)Nc1c(C#N)cnc(c12)cc(cc2)-c3ccc(nc3)S(=O)(=O)C,51058818,64
CC(C)Nc1c(C#N)cnc(c12)cc(cc2)-c(s3)cnc3C,51058821,23
CC(C)Nc1c(C#N)cnc(c12)cc(cc2)-c3cnn(C)c3,51058824,7
CC(C)Nc1c(C#N)cnc(c12)cccc2,51058816,103
CC(C)Nc1c(C(=O)N)nnc(c12)c(C)c(cc2)-c3ccncc3,51051009,3199
CC(C)Nc1c(C(=O)N)nnc(c12)cc(C=C)cc2,537823,120
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)CCO,537886,940
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)Nc3ccccc3,537876,72
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)Oc3ccccc3,537874,490
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)Sc3ccccc3,537875,560
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3c[nH]nn3,537884,13
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3ccc(F)cc3,537809,55
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3ccc(cc3)N4CCOCC4,537812,9
c1ncccc1-c(c2NC(C)C)nnc(c23)cc(cc3)-c4ccc(cc4)S(=O)(=O)C,537871,13000
n1cscc1-c(c2NC(C)C)nnc(c23)cc(cc3)-c4ccc(cc4)S(=O)(=O)C,537869,100000
n1[nH]cnc1-c(c2NC(C)C)nnc(c23)cc(cc3)-c4ccc(cc4)S(=O)(=O)C,537887,420
[nH]1ccnc1-c(c2NC(C)C)nnc(c23)cc(cc3)-c4ccc(cc4)S(=O)(=O)C,537901,51
[nH]1c(=O)ccnc1-c(c2NC(C)C)nnc(c23)cc(cc3)-c4ccc(cc4)S(=O)(=O)C,537873,280
o1ccnc1-c(c2NC(C)C)nnc(c23)cc(cc3)-c4ccc(cc4)S(=O)(=O)C,537870,100000
CC(C)Nc1c(C#C)nnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)C,537894,990
CC(C)Nc1c(C#N)nnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)C,537794,620
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3ccc(cc3)S(=O)(=O)C,537793,15
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3cc(ccc3)N4CCOCC4,537813,17
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3c(F)cccc3,537811,210
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3cccnc3,537815,33
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3ccncc3,537801,14
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3cn[nH]c3,537814,9
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3cncnc3,537802,210
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3cnn(C)c3,51051015,9
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-c3cnsc3,51051012,14
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)-n3cccn3,537877,31
C=C(C)c(cc1)cc(c12)nnc(C(=O)N)c2NC(C)C,537827,76
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)N3CCCC3=O,537878,170
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)N(CC3)CCN3C,51051014,53
CC(C)Nc1c(C(=O)N)nnc(c12)cc(cc2)N3CCOCC3,51051013,9
CC(C)Nc1c(C(=O)N)nnc(c12)ccc(c2)-c3ccc(cc3)S(=O)(=O)C,537853,2900
CC(C)Nc1c(C(=O)N)nnc(c12)ccc(c2)-c3ccccc3,537852,630
CC(C)Nc1c(C(=O)N)nnc(c12)ccc(c2)-c3ccncc3,537854,30
CC(C)Nc1c(C#N)nnc(c12)ccc(c2)-c3cn[nH]c3,537856,120
CC(C)Nc1c(C(=O)N)nnc(c12)ccc(c2)-c3cn[nH]c3,51051018,1
CC(C)Nc1c(C(=O)N)nnc(c12)ccc(c2)-c3cncs3,537859,110
CC(C)Nc1c(C(=O)N)nnc(c12)ccc(c2)-c3cnn(C)c3,51051016,378
CC(C)Nc1c(C(=O)N)nnc(c12)ccc(c2)-c3nccs3,537858,570
CC(C)Nc1c(C(=O)N)nnc(c12)ccc(c2)N3CCOCC3,537882,1300
CC(C)Nc(c(Cl)c1)cc(c12)nc(nc2)Nc3c(Cl)n(nc3)C4CCN(CC4)C5(C)COC5,1325026,15
CC(C)Nc(cc1)c(Cl)c(c12)nc(nc2)Nc3c(Cl)n(nc3)C4CCN(CC4)C5(C)COC5,1325033,6.88
CC(C)Nc(cc1)cc(c12)nc(nc2)Nc3cnn(c3)C4CCN(CC4)C5(C)COC5,1325049,9.16
c1ccccc1CNC(=O)c2ccc(cc2)Nc(n3)nc(NC(C)C)c(c34)scc4,51566213,14
CC(C)Nc(c1C(F)(F)F)nc(nc1)Nc2ccc(c3c24)OCCn3nc4,1417555,50
N#CCn(nc1)c(c12)cccc2Nc(nc3)nc(c3C(F)(F)F)NC(C)C,1417485,200
N#CC(C)(C)n(nc1)c(c12)cccc2Nc(nc3)nc(c3C(F)(F)F)NC(C)C,1417483,50
CC(C)Nc(n1)scc1C(=O)Nc2cnn(c2)C3CCC3,1418345,646
CC(C)Nc1nccc(c12)[nH]nc2C,51241503,880
CC(C)OC(CC1)CCC1COc(c2F)nc(nc2)Nc3ccc(cc3)N4CCOCC4,1258070,125
CC(C)OC(CC1)CCC1COc(c2F)nc(nc2)Nc3ccc(cc3)N(C[C@H]4C)C[C@@H](O4)C,1258071,300
N#CC(C)(C)n(n1)cc(c1C)Nc(nc2)nc(c2F)OCC3CCC(CC3)OC(C)C,1258072,125
CC(C)OC(CO1)CCC1C(=O)Nc(c2)ncc(c23)cc(Cl)c(c3)N(CC4)CCN4C5(C)C(O)COC5,1159236,5.25
CC(C)Oc(c1)cc(F)c(c12)n[nH]c2-c3cc(ncc3)N4CCOCC4,701467,12
OC1CCN(CC1)c(cc2)cc(OC(C)C)c2Nc(n3)ncc(N(C)C4=O)c3N(C)c(c45)cccc5,51333990,160
CC(C)Oc(c1)cc(cc1c2c34)COC(=O)NCCCOc(c4)ccc3[nH]n2,1348399,10
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N4C(CCC45)COC5,417896,18.2
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC(O5)CCC45,417692,14.58
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)CCC4n5cccn5,417898,6.1
N#CC1(F)CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)cc(F)c(c4)OC(C)C,417901,17.7
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCC4(F)CO,417905,2.3
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)CCC4(F)F,417893,6.1
CC(C)N1CCN(CC1=O)c(ncn2)cc2-c3n[nH]c(c34)cc(F)c(c4)OC(C)C,417714,3.09
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CC4=O)CCN4C,417715,2.19
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4C,417672,4.35
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C[C@@H]4C)CCN4C,417695,1.2
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C[C@H]4C)CCN4C,417696,1.3
C1CC1C(=O)N2CCN(CC2)c(ncn3)cc3-c4n[nH]c(c45)cc(F)c(c5)OC(C)C,417710,2.98
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4C5CC5,417690,3.99
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4C(CC5)CS5(=O)=O,417889,2.5
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N4CCN(CC4)S(=O)(=O)C5CC5,417708,4.17
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N4CCN(CC4)S(=O)(=O)C,312519,3.09
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4c5cnn(C)c5,417701,2.19
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4CCCO,417908,3.1
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4CCO,417707,1.65
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CC4=O)CCN4,417683,2.89
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CCO4)CC4(C)C,417900,6.2
FC(F)(F)C1CN(CCO1)c(ncn2)cc2-c3n[nH]c(c34)cc(F)c(c4)OC(C)C,417888,26.6
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N4CCOCC4,417673,2.39
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N4CCOCC4C,417686,5.54
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CCO4)C[C@@H]4C,417684,5.01
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CCO4)C[C@H]4C,417685,2.87
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCS4(=O)=O,417904,24
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N4CCS(=O)CC4,417894,6.1
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC[C@@H]4N(C)C,417907,7
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC[C@H]4CO,417892,2.9
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC[C@H]4N,417703,7.3
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC[C@@H]4CO,417891,10.2
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC[C@@H]4N,417704,10.4
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)CCc(c45)oc(n5)C,417899,6.4
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)CCc(c45)onc5,417895,9.8
FC(F)(F)c(n1)nn(c12)CCN(C2C)c(ncn3)cc3-c4n[nH]c(c45)cc(F)c(c5)OC(C)C,417890,176
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)CCn(c45)ncn5,417886,7.1
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C[C@H]4C)C[C@H](C)N4C,417717,1.33
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C[C@H]4C)C[C@@H](O4)C,312521,2.89
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)C[C@H](F)[C@H]4F,417681,4.78
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N4C[C@H](N)C[C@@H]4C,417705,7.6
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N4C[C@H](O)[C@@H](N)[C@@H]4C,417706,11.7
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N4C[C@H](O)[C@@H](O)[C@@H]4C,417702,15.5
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N(C4)C[C@H](O)[C@H]4N(C)C,417903,7.9
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N4[C@@H](C)COC[C@H]4C,417910,5.4
CC(C)Oc(c1)c(F)cc(c12)[nH]nc2-c3cc(ncn3)N4[C@H](C)COC[C@H]4C,417909,62.1
N#Cc1cc(C)c(nc1)C(=O)Nc(c2)ccc(c23)[nH]nc3-c4ccc(nc4)OC(C)C,1200564,100
CC(=O)N(C1)CCc(c12)[nH]c(c2)/C=C/3C(=O)Nc(c34)ccc(c4)OC(C)C,51069936,4
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC4S(=O)(=O)C,417800,13.3
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC4c(on5)nc5C,417806,9.3
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC4n5cccn5,417796,22.6
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC4n5cnnc5,417807,20.1
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC4(F)F,417802,24.3
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC(O5)CCC45,417657,29.2
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CCC4n5ccnc5,417820,11.3
N#CC1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC(C)C,417818,7.2
CC(C)(O)C1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC(C)C,417827,5.4
O=C(O)C1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC(C)C,417693,4.45
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCC4n5cccn5,417823,15.3
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CCC4CF,417824,6.9
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCC4(F)CO,417829,6.3
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCC4(F)F,417653,14.8
FC(F)(F)C1(O)CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC(C)C,417821,10.5
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCC4O,417785,5.9
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCC4,417788,7.9
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCC45CCCO5,417694,4.13
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCC45C(=O)NCC5,312522,2.31
CC(C)(O)C1CCCN(C1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC(C)C,417822,6.9
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCCC4,417789,13.9
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCCCC4,417787,10.6
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCCN(CC4)S(=O)(=O)C,417795,51.3
CC(C)N1CCN(CC1=O)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC(C)C,417676,5.28
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4=O)CCN4C,417658,11.2
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4C,417801,5.4
C1CC1C(=O)N2CCN(CC2)c(ncn3)cc3-c4n[nH]c(c45)ccc(c5)OC(C)C,417670,4.15
O1CCCC1C(=O)N2CCN(CC2)c(ncn3)cc3-c4n[nH]c(c45)ccc(c5)OC(C)C,417816,58.1
o1cccc1C(=O)N2CCN(CC2)c(ncn3)cc3-c4n[nH]c(c45)ccc(c5)OC(C)C,417812,8.7
CC(=O)N1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC(C)C,417815,11.2
CC(C)N1CCN(CC1)c(ncn2)cc2-c3n[nH]c(c34)ccc(c4)OC(C)C,417665,7.68
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4C5CC5,417659,8.28
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCN(CC4)S(=O)(=O)C5CC5,417671,5.51
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCN(CC4)S(=O)(=O)C,417654,7.99
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCN(CC4)c5ccncn5,417808,15.8
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4c5cnn(C)c5,417826,5.4
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCN(CC4)c5ncccn5,417817,11.8
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4c(o5)nnc5C6CC6,417805,14
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4c5nncs5,417830,17
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4=O)CCN4CCF,417679,3.3
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4CCF,312517,5.5
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4CCO,417786,7.4
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)CCN4Cc5ccncc5,417825,8.2
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCNCC4,417666,12.38
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CCO4)CC4(C)C,417651,6.37
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CCO4)CC45CC5,417661,4.04
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCOCC4,312515,5.95
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCOCC4C,417662,9.82
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CCO4)C[C@@H]4C,417668,21.44
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CCO4)C[C@H]4C,312518,5.09
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4CCS(=O)CC4,417652,11.5
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4C=CSCC4,417674,6.08
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC[C@H]4F,417809,8.7
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC[C@H]4N,417688,8.78
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC[C@@H]4F,417810,9.5
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CC[C@@H]4N,417689,6.68
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(CC4)Cc(c45)oc(n5)C6CC6,417804,43
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CCc(c45)oc(n5)C6CC6,417798,30.1
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)CCn(c45)nc(n5)C6CC6,417828,18.2
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N4C[C@H](C[C@H]45)OC5,417699,5.94
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C[C@H]4C)C[C@@H](O4)C,417790,7.8
CC(C)Oc(c1)ccc(c12)[nH]nc2-c3cc(ncn3)N(C4)C[C@H](F)[C@H]4F,417794,11.1
